"year","month","month_num","gov_gop","sen_gop","rep_gop","gov_dem","sen_dem","rep_dem","president","month_abb","close","unemployment"
1947,"January",1,23,51,253,23,45,198,"dem","Jan",NA,NA
1947,"February",2,23,51,253,23,45,198,"dem","Feb",NA,NA
1947,"March",3,23,51,253,23,45,198,"dem","Mar",NA,NA
1947,"April",4,23,51,253,23,45,198,"dem","Apr",NA,NA
1947,"May",5,23,51,253,23,45,198,"dem","May",NA,NA
1947,"June",6,23,51,253,23,45,198,"dem","Jun",NA,NA
1947,"July",7,23,51,253,23,45,198,"dem","Jul",NA,NA
1947,"August",8,23,51,253,23,45,198,"dem","Aug",NA,NA
1947,"September",9,23,51,253,23,45,198,"dem","Sep",NA,NA
1947,"October",10,23,51,253,23,45,198,"dem","Oct",NA,NA
1947,"November",11,24,51,253,23,45,198,"dem","Nov",NA,NA
1947,"December",12,24,51,253,23,45,198,"dem","Dec",NA,NA
1948,"January",1,22,53,253,24,48,198,"dem","Jan",NA,3.4
1948,"February",2,22,53,253,24,48,198,"dem","Feb",NA,3.8
1948,"March",3,22,53,253,24,48,198,"dem","Mar",NA,4
1948,"April",4,22,53,253,24,48,198,"dem","Apr",NA,3.9
1948,"May",5,22,53,253,24,48,198,"dem","May",NA,3.5
1948,"June",6,22,53,253,24,48,198,"dem","Jun",NA,3.6
1948,"July",7,22,53,253,24,48,198,"dem","Jul",NA,3.6
1948,"August",8,22,53,253,24,48,198,"dem","Aug",NA,3.9
1948,"September",9,22,53,253,24,48,198,"dem","Sep",NA,3.8
1948,"October",10,22,53,253,24,48,198,"dem","Oct",NA,3.7
1948,"November",11,22,53,253,24,48,198,"dem","Nov",NA,3.8
1948,"December",12,22,53,253,24,48,198,"dem","Dec",NA,4
1949,"January",1,18,45,177,29,58,269,"dem","Jan",NA,4.3
1949,"February",2,18,45,177,29,58,269,"dem","Feb",NA,4.7
1949,"March",3,18,45,177,29,58,269,"dem","Mar",NA,5
1949,"April",4,18,45,177,29,58,269,"dem","Apr",NA,5.3
1949,"May",5,18,45,177,29,58,269,"dem","May",NA,6.1
1949,"June",6,18,45,177,29,58,269,"dem","Jun",NA,6.2
1949,"July",7,18,45,177,30,58,269,"dem","Jul",NA,6.7
1949,"August",8,18,45,177,30,58,269,"dem","Aug",NA,6.8
1949,"September",9,18,45,177,30,58,269,"dem","Sep",NA,6.6
1949,"October",10,18,45,177,30,58,269,"dem","Oct",NA,7.9
1949,"November",11,18,45,177,30,58,269,"dem","Nov",NA,6.4
1949,"December",12,18,45,177,30,58,269,"dem","Dec",NA,6.6
1950,"January",1,18,44,177,29,57,269,"dem","Jan",17.049999,6.5
1950,"February",2,18,44,177,29,57,269,"dem","Feb",17.219999,6.4
1950,"March",3,18,44,177,29,57,269,"dem","Mar",17.290001,6.3
1950,"April",4,18,44,177,29,57,269,"dem","Apr",17.959999,5.8
1950,"May",5,18,44,177,29,57,269,"dem","May",18.780001,5.5
1950,"June",6,18,44,177,29,57,269,"dem","Jun",17.690001,5.4
1950,"July",7,18,44,177,29,57,269,"dem","Jul",17.84,5
1950,"August",8,18,44,177,29,57,269,"dem","Aug",18.42,4.5
1950,"September",9,18,44,177,29,57,269,"dem","Sep",19.450001,4.4
1950,"October",10,18,44,177,29,57,269,"dem","Oct",19.530001,4.2
1950,"November",11,18,44,177,29,57,269,"dem","Nov",19.51,4.2
1950,"December",12,18,44,177,29,57,269,"dem","Dec",20.43,4.3
1951,"January",1,24,47,207,22,51,242,"dem","Jan",21.66,3.7
1951,"February",2,24,47,207,22,51,242,"dem","Feb",21.799999,3.4
1951,"March",3,24,47,207,22,51,242,"dem","Mar",21.48,3.4
1951,"April",4,24,47,207,22,51,242,"dem","Apr",22.43,3.1
1951,"May",5,24,47,207,22,51,242,"dem","May",21.52,3
1951,"June",6,24,47,207,22,51,242,"dem","Jun",20.959999,3.2
1951,"July",7,24,47,207,22,51,242,"dem","Jul",22.4,3.1
1951,"August",8,24,47,207,22,51,242,"dem","Aug",23.280001,3.1
1951,"September",9,24,47,207,22,51,242,"dem","Sep",23.26,3.3
1951,"October",10,25,47,207,22,51,242,"dem","Oct",22.940001,3.5
1951,"November",11,25,47,207,22,51,242,"dem","Nov",22.879999,3.5
1951,"December",12,25,47,207,22,51,242,"dem","Dec",23.77,3.1
1952,"January",1,24,50,207,22,50,242,"dem","Jan",24.139999,3.2
1952,"February",2,24,50,207,22,50,242,"dem","Feb",23.26,3.1
1952,"March",3,24,50,207,22,50,242,"dem","Mar",24.370001,2.9
1952,"April",4,24,50,207,22,50,242,"dem","Apr",23.32,2.9
1952,"May",5,24,50,207,22,50,242,"dem","May",23.860001,3
1952,"June",6,24,50,207,22,50,242,"dem","Jun",24.959999,3
1952,"July",7,24,50,207,22,50,242,"dem","Jul",25.4,3.2
1952,"August",8,24,50,207,22,50,242,"dem","Aug",25.030001,3.4
1952,"September",9,24,50,207,22,50,242,"dem","Sep",24.540001,3.1
1952,"October",10,24,50,207,22,50,242,"dem","Oct",24.52,3
1952,"November",11,24,50,207,22,50,242,"dem","Nov",25.66,2.8
1952,"December",12,24,50,207,22,50,242,"dem","Dec",26.57,2.7
1953,"January",1,29,50,222,17,49,220,"gop","Jan",26.379999,2.9
1953,"February",2,29,50,222,17,49,220,"gop","Feb",25.9,2.6
1953,"March",3,29,50,222,17,49,220,"gop","Mar",25.290001,2.6
1953,"April",4,29,50,222,17,49,220,"gop","Apr",24.620001,2.7
1953,"May",5,29,50,222,17,49,220,"gop","May",24.540001,2.5
1953,"June",6,29,50,222,17,49,220,"gop","Jun",24.139999,2.5
1953,"July",7,29,50,222,17,49,220,"gop","Jul",24.75,2.6
1953,"August",8,29,50,222,17,49,220,"gop","Aug",23.32,2.7
1953,"September",9,29,50,222,17,49,220,"gop","Sep",23.35,2.9
1953,"October",10,30,50,222,18,49,220,"gop","Oct",24.540001,3.1
1953,"November",11,30,50,222,18,49,220,"gop","Nov",24.76,3.5
1953,"December",12,30,50,222,18,49,220,"gop","Dec",24.809999,4.5
1954,"January",1,29,55,222,18,53,220,"gop","Jan",26.08,4.9
1954,"February",2,29,55,222,18,53,220,"gop","Feb",26.15,5.2
1954,"March",3,29,55,222,18,53,220,"gop","Mar",26.940001,5.7
1954,"April",4,29,55,222,18,53,220,"gop","Apr",28.26,5.9
1954,"May",5,29,55,222,18,53,220,"gop","May",29.190001,5.9
1954,"June",6,29,55,222,18,53,220,"gop","Jun",29.209999,5.6
1954,"July",7,29,55,222,18,53,220,"gop","Jul",30.879999,5.8
1954,"August",8,29,55,222,18,53,220,"gop","Aug",29.83,6
1954,"September",9,29,55,222,18,53,220,"gop","Sep",32.310001,6.1
1954,"October",10,29,55,222,18,53,220,"gop","Oct",31.68,5.7
1954,"November",11,29,55,222,19,53,220,"gop","Nov",34.240002,5.3
1954,"December",12,29,55,222,19,53,220,"gop","Dec",35.98,5
1955,"January",1,21,47,204,26,48,237,"gop","Jan",36.630001,4.9
1955,"February",2,21,47,204,26,48,237,"gop","Feb",36.759998,4.7
1955,"March",3,21,47,204,26,48,237,"gop","Mar",36.580002,4.6
1955,"April",4,21,47,204,26,48,237,"gop","Apr",37.959999,4.7
1955,"May",5,21,47,204,26,48,237,"gop","May",37.91,4.3
1955,"June",6,21,47,204,26,48,237,"gop","Jun",41.029999,4.2
1955,"July",7,21,47,204,26,48,237,"gop","Jul",43.52,4
1955,"August",8,21,47,204,26,48,237,"gop","Aug",43.18,4.2
1955,"September",9,21,47,204,26,48,237,"gop","Sep",43.669998,4.1
1955,"October",10,21,47,204,26,48,237,"gop","Oct",42.34,4.3
1955,"November",11,21,47,204,26,48,237,"gop","Nov",45.509998,4.2
1955,"December",12,21,47,204,26,48,237,"gop","Dec",45.48,4.2
1956,"January",1,21,49,204,26,51,237,"gop","Jan",43.82,4
1956,"February",2,21,49,204,26,51,237,"gop","Feb",45.34,3.9
1956,"March",3,21,49,204,26,51,237,"gop","Mar",48.48,4.2
1956,"April",4,21,49,204,26,50,237,"gop","Apr",48.380001,4
1956,"May",5,21,49,204,26,50,237,"gop","May",45.200001,4.3
1956,"June",6,21,49,204,26,50,237,"gop","Jun",46.970001,4.3
1956,"July",7,21,49,204,26,50,237,"gop","Jul",49.389999,4.4
1956,"August",8,21,49,204,26,50,237,"gop","Aug",47.509998,4.1
1956,"September",9,21,49,204,26,50,237,"gop","Sep",45.349998,3.9
1956,"October",10,21,49,204,26,50,237,"gop","Oct",45.580002,3.9
1956,"November",11,21,49,204,26,51,237,"gop","Nov",45.080002,4.3
1956,"December",12,21,49,204,26,51,237,"gop","Dec",46.669998,4.2
1957,"January",1,19,47,203,28,52,242,"gop","Jan",44.720001,4.2
1957,"February",2,19,47,203,28,52,242,"gop","Feb",43.259998,3.9
1957,"March",3,19,47,203,28,52,242,"gop","Mar",44.110001,3.7
1957,"April",4,19,47,203,28,52,242,"gop","Apr",45.740002,3.9
1957,"May",5,19,47,203,28,52,242,"gop","May",47.43,4.1
1957,"June",6,19,47,203,28,52,242,"gop","Jun",47.369999,4.3
1957,"July",7,19,47,203,28,52,242,"gop","Jul",47.91,4.2
1957,"August",8,19,47,203,28,52,242,"gop","Aug",45.220001,4.1
1957,"September",9,20,47,203,28,52,242,"gop","Sep",42.419998,4.4
1957,"October",10,20,47,203,28,52,242,"gop","Oct",41.060001,4.5
1957,"November",11,20,47,203,28,52,242,"gop","Nov",41.720001,5.1
1957,"December",12,20,47,203,28,52,242,"gop","Dec",39.990002,5.2
1958,"January",1,20,47,203,28,52,242,"gop","Jan",41.700001,5.8
1958,"February",2,20,47,203,28,52,242,"gop","Feb",40.84,6.4
1958,"March",3,20,47,203,28,52,242,"gop","Mar",42.099998,6.7
1958,"April",4,20,47,203,28,52,242,"gop","Apr",43.439999,7.4
1958,"May",5,20,47,203,28,52,242,"gop","May",44.09,7.4
1958,"June",6,20,47,203,28,52,242,"gop","Jun",45.240002,7.3
1958,"July",7,20,47,203,28,52,242,"gop","Jul",47.189999,7.5
1958,"August",8,20,47,203,28,52,242,"gop","Aug",47.75,7.4
1958,"September",9,20,47,203,28,52,242,"gop","Sep",50.060001,7.1
1958,"October",10,20,47,203,28,52,242,"gop","Oct",51.330002,6.7
1958,"November",11,20,47,203,28,52,242,"gop","Nov",52.48,6.2
1958,"December",12,20,47,203,28,52,242,"gop","Dec",55.209999,6.2
1959,"January",1,15,35,159,35,65,289,"gop","Jan",55.450001,6
1959,"February",2,15,35,159,35,65,289,"gop","Feb",55.41,5.9
1959,"March",3,15,35,159,35,65,289,"gop","Mar",55.439999,5.6
1959,"April",4,15,35,159,35,65,289,"gop","Apr",57.59,5.2
1959,"May",5,15,35,159,35,65,289,"gop","May",58.68,5.1
1959,"June",6,15,35,159,35,65,289,"gop","Jun",58.470001,5
1959,"July",7,15,35,159,35,65,289,"gop","Jul",60.509998,5.1
1959,"August",8,15,35,159,35,65,289,"gop","Aug",59.599998,5.2
1959,"September",9,15,35,159,35,65,289,"gop","Sep",56.880001,5.5
1959,"October",10,15,35,159,35,65,289,"gop","Oct",57.52,5.7
1959,"November",11,15,35,159,35,65,289,"gop","Nov",58.279999,5.8
1959,"December",12,15,35,159,35,65,289,"gop","Dec",59.889999,5.3
1960,"January",1,16,35,159,34,70,289,"gop","Jan",55.610001,5.2
1960,"February",2,16,35,159,34,70,289,"gop","Feb",56.119999,4.8
1960,"March",3,16,35,159,34,70,289,"gop","Mar",55.34,5.4
1960,"April",4,16,35,159,34,70,289,"gop","Apr",54.369999,5.2
1960,"May",5,16,35,159,34,70,289,"gop","May",55.830002,5.1
1960,"June",6,16,35,159,34,70,289,"gop","Jun",56.919998,5.4
1960,"July",7,16,35,159,34,70,289,"gop","Jul",55.509998,5.5
1960,"August",8,16,35,159,34,70,289,"gop","Aug",56.959999,5.6
1960,"September",9,17,35,159,34,70,289,"gop","Sep",53.52,5.5
1960,"October",10,17,35,159,34,70,289,"gop","Oct",53.389999,6.1
1960,"November",11,17,35,159,34,70,289,"gop","Nov",55.540001,6.1
1960,"December",12,17,35,159,34,70,289,"gop","Dec",58.110001,6.6
1961,"January",1,16,37,176,34,64,273,"dem","Jan",61.779999,6.6
1961,"February",2,16,37,176,34,64,273,"dem","Feb",63.439999,6.9
1961,"March",3,16,37,176,34,64,273,"dem","Mar",65.059998,6.9
1961,"April",4,16,37,176,34,64,273,"dem","Apr",65.309998,7
1961,"May",5,16,37,176,34,64,273,"dem","May",66.559998,7.1
1961,"June",6,16,37,176,34,64,273,"dem","Jun",64.639999,6.9
1961,"July",7,16,37,176,34,64,273,"dem","Jul",66.760002,7
1961,"August",8,16,37,176,34,64,273,"dem","Aug",68.07,6.6
1961,"September",9,16,37,176,34,64,273,"dem","Sep",66.730003,6.7
1961,"October",10,16,37,176,34,64,273,"dem","Oct",68.620003,6.5
1961,"November",11,16,37,176,34,64,273,"dem","Nov",71.32,6.1
1961,"December",12,16,37,176,34,64,273,"dem","Dec",71.550003,6
1962,"January",1,16,42,176,34,65,273,"dem","Jan",68.839996,5.8
1962,"February",2,16,42,176,34,65,273,"dem","Feb",69.959999,5.5
1962,"March",3,16,42,176,34,65,273,"dem","Mar",69.550003,5.6
1962,"April",4,16,42,176,34,65,273,"dem","Apr",65.239998,5.6
1962,"May",5,16,42,176,34,65,273,"dem","May",59.630001,5.5
1962,"June",6,16,42,176,34,65,273,"dem","Jun",54.75,5.5
1962,"July",7,16,42,176,34,65,273,"dem","Jul",58.23,5.4
1962,"August",8,16,42,176,34,65,273,"dem","Aug",59.119999,5.7
1962,"September",9,16,42,176,34,65,273,"dem","Sep",56.27,5.6
1962,"October",10,16,42,176,34,65,273,"dem","Oct",56.52,5.4
1962,"November",11,16,42,176,34,65,273,"dem","Nov",62.259998,5.7
1962,"December",12,16,42,176,34,65,273,"dem","Dec",63.099998,5.5
1963,"January",1,17,34,182,33,68,262,"dem","Jan",66.199997,5.7
1963,"February",2,17,34,182,33,68,262,"dem","Feb",64.290001,5.9
1963,"March",3,16,34,182,34,68,262,"dem","Mar",66.57,5.7
1963,"April",4,16,34,182,34,68,262,"dem","Apr",69.800003,5.7
1963,"May",5,16,34,182,34,68,262,"dem","May",70.800003,5.9
1963,"June",6,16,34,182,34,68,262,"dem","Jun",69.370003,5.6
1963,"July",7,16,34,182,34,68,262,"dem","Jul",69.129997,5.6
1963,"August",8,16,34,182,34,68,262,"dem","Aug",72.5,5.4
1963,"September",9,16,34,182,34,68,262,"dem","Sep",71.699997,5.5
1963,"October",10,16,34,182,34,68,262,"dem","Oct",74.010002,5.5
1963,"November",11,16,34,182,34,68,262,"dem","Nov",73.230003,5.7
1963,"December",12,16,34,182,34,68,262,"dem","Dec",75.019997,5.5
1964,"January",1,16,34,182,34,71,262,"dem","Jan",77.040001,5.6
1964,"February",2,16,34,182,34,71,262,"dem","Feb",77.800003,5.4
1964,"March",3,16,34,182,34,71,262,"dem","Mar",78.980003,5.4
1964,"April",4,16,34,182,34,71,262,"dem","Apr",79.459999,5.3
1964,"May",5,16,34,182,34,71,262,"dem","May",80.370003,5.1
1964,"June",6,16,34,182,34,71,262,"dem","Jun",81.690002,5.2
1964,"July",7,16,34,182,34,71,262,"dem","Jul",83.18,4.9
1964,"August",8,16,34,182,34,71,262,"dem","Aug",81.830002,5
1964,"September",9,16,34,182,34,71,262,"dem","Sep",84.18,5.1
1964,"October",10,16,34,182,34,71,262,"dem","Oct",84.860001,5.1
1964,"November",11,16,34,182,34,71,262,"dem","Nov",84.419998,4.8
1964,"December",12,16,34,182,34,71,262,"dem","Dec",84.75,5
1965,"January",1,17,32,141,33,69,301,"dem","Jan",87.559998,4.9
1965,"February",2,17,32,141,33,69,301,"dem","Feb",87.43,5.1
1965,"March",3,17,32,141,33,69,301,"dem","Mar",86.160004,4.7
1965,"April",4,17,32,141,33,69,301,"dem","Apr",89.110001,4.8
1965,"May",5,17,32,141,33,69,301,"dem","May",88.419998,4.6
1965,"June",6,17,32,141,33,69,301,"dem","Jun",84.120003,4.6
1965,"July",7,17,32,141,33,69,301,"dem","Jul",85.25,4.4
1965,"August",8,17,32,141,33,69,301,"dem","Aug",87.169998,4.4
1965,"September",9,17,32,141,33,69,301,"dem","Sep",89.959999,4.3
1965,"October",10,17,32,141,33,69,301,"dem","Oct",92.419998,4.2
1965,"November",11,17,32,141,33,69,301,"dem","Nov",91.610001,4.1
1965,"December",12,17,32,141,33,69,301,"dem","Dec",92.43,4
1966,"January",1,18,33,141,33,70,301,"dem","Jan",92.879997,4
1966,"February",2,18,33,141,33,70,301,"dem","Feb",91.220001,3.8
1966,"March",3,18,33,141,33,70,301,"dem","Mar",89.230003,3.8
1966,"April",4,18,33,141,33,70,301,"dem","Apr",91.059998,3.8
1966,"May",5,18,33,141,33,70,301,"dem","May",86.129997,3.9
1966,"June",6,18,33,141,33,70,301,"dem","Jun",84.739998,3.8
1966,"July",7,18,33,141,33,70,301,"dem","Jul",83.599998,3.8
1966,"August",8,18,33,141,33,70,301,"dem","Aug",77.099998,3.8
1966,"September",9,18,33,141,33,70,301,"dem","Sep",76.559998,3.7
1966,"October",10,18,33,141,33,70,301,"dem","Oct",80.199997,3.7
1966,"November",11,18,33,141,33,70,301,"dem","Nov",80.449997,3.6
1966,"December",12,18,33,141,33,70,301,"dem","Dec",80.330002,3.8
1967,"January",1,25,36,188,27,64,251,"dem","Jan",86.610001,3.9
1967,"February",2,25,36,188,27,64,251,"dem","Feb",86.779999,3.8
1967,"March",3,25,36,188,27,64,251,"dem","Mar",90.199997,3.8
1967,"April",4,25,36,188,27,64,251,"dem","Apr",94.010002,3.8
1967,"May",5,25,36,188,27,64,251,"dem","May",89.080002,3.8
1967,"June",6,25,36,188,27,64,251,"dem","Jun",90.639999,3.9
1967,"July",7,25,36,188,27,64,251,"dem","Jul",94.75,3.8
1967,"August",8,25,36,188,27,64,251,"dem","Aug",93.639999,3.8
1967,"September",9,25,36,188,27,64,251,"dem","Sep",96.709999,3.8
1967,"October",10,25,36,188,27,64,251,"dem","Oct",93.300003,4
1967,"November",11,25,36,188,27,64,251,"dem","Nov",94,3.9
1967,"December",12,25,36,188,27,64,251,"dem","Dec",96.470001,3.8
1968,"January",1,26,39,188,26,65,251,"dem","Jan",92.239998,3.7
1968,"February",2,26,39,188,26,65,251,"dem","Feb",89.360001,3.8
1968,"March",3,26,39,188,26,65,251,"dem","Mar",90.199997,3.7
1968,"April",4,26,39,188,26,65,251,"dem","Apr",97.459999,3.5
1968,"May",5,26,39,188,26,65,251,"dem","May",98.68,3.5
1968,"June",6,26,39,188,26,65,251,"dem","Jun",99.580002,3.7
1968,"July",7,26,39,188,26,65,251,"dem","Jul",97.739998,3.7
1968,"August",8,26,39,188,26,65,251,"dem","Aug",98.860001,3.5
1968,"September",9,26,39,188,26,65,251,"dem","Sep",102.669998,3.4
1968,"October",10,26,39,188,26,65,251,"dem","Oct",103.410004,3.4
1968,"November",11,26,39,188,26,65,251,"dem","Nov",108.370003,3.4
1968,"December",12,26,39,188,26,65,251,"dem","Dec",103.860001,3.4
1969,"January",1,31,43,199,22,57,250,"gop","Jan",103.010002,3.4
1969,"February",2,31,43,199,22,57,250,"gop","Feb",98.129997,3.4
1969,"March",3,31,43,199,22,57,250,"gop","Mar",101.510002,3.4
1969,"April",4,31,43,199,22,57,250,"gop","Apr",103.690002,3.4
1969,"May",5,31,43,199,22,57,250,"gop","May",103.459999,3.4
1969,"June",6,31,43,199,22,57,250,"gop","Jun",97.709999,3.5
1969,"July",7,31,43,199,22,57,250,"gop","Jul",91.830002,3.5
1969,"August",8,31,43,199,22,57,250,"gop","Aug",95.510002,3.5
1969,"September",9,31,43,199,22,57,250,"gop","Sep",93.120003,3.7
1969,"October",10,31,43,199,22,57,250,"gop","Oct",97.120003,3.7
1969,"November",11,31,43,199,22,57,250,"gop","Nov",93.809998,3.5
1969,"December",12,31,43,199,22,57,250,"gop","Dec",92.059998,3.5
1970,"January",1,32,43,199,20,58,250,"gop","Jan",85.019997,3.9
1970,"February",2,32,43,199,20,58,250,"gop","Feb",89.5,4.2
1970,"March",3,32,43,199,20,58,250,"gop","Mar",89.629997,4.4
1970,"April",4,32,43,199,20,58,250,"gop","Apr",81.519997,4.6
